EntityID	PreferredName	AllNames (seperated by '||')
872	turing_machines	turing_machines||turing_machine
873	argumentation	argumentation
874	infrared	infrared
875	education	education
876	text_data	text_data
877	gene_expression	gene_expression
878	object_boundaries	object_boundaries||object_boundary
879	noisy_channel	noisy_channel||noisy_channels
880	research_community	research_community
881	theoretical_framework	theoretical_framework
882	image_annotation	image_annotation
883	dependency_parsing	dependency_parsing
884	integrity_constraints	integrity_constraints||integrity_constraint
885	turbo_codes	turbo_codes||turbo_code
886	multiple_description	multiple_description||multiple_descriptions
887	video_frames	video_frames||video_frame
888	control_system	control_system||control_systems
889	test_suite	test_suite
890	subspace_learning	subspace_learning
891	generalization_error	generalization_error
892	combinatorial_auctions	combinatorial_auctions||combinatorial_auction
893	jpeg_2000	jpeg_2000||jpeg2000
894	low_cost	low_cost
895	epipolar_geometry	epipolar_geometry
896	current_research	current_research
897	color_constancy	color_constancy
898	domain_experts	domain_experts||domain_expert
899	cancer	cancer
900	community_detection	community_detection
901	global_optimization	global_optimization
902	spatial_data	spatial_data
903	wireless_sensor	wireless_sensor||wireless_sensors
904	polarization	polarization
905	low_power	low_power
906	transmission_power	transmission_power
907	software_quality	software_quality
908	coordinate_descent	coordinate_descent
909	high_dimensional_data	high_dimensional_data
910	query_answering	query_answering
911	surface_reconstruction	surface_reconstruction
912	space-time_block_codes	space-time_block_codes||space-time_block_code
913	tracking_system	tracking_system||tracking_systems
914	transport_protocol	transport_protocol||transport_protocols
915	html	html
916	ethernet	ethernet
917	maximum_degree	maximum_degree
918	distance_function	distance_function
919	theorem_prover	theorem_prover||theorem_provers
920	similarity_metric	similarity_metric||similarity_metrics
921	surface_normals	surface_normals||surface_normal
922	ber	ber
923	three_dimensional	three_dimensional
924	software_process	software_process
925	manifold_learning	manifold_learning
926	retrieval_systems	retrieval_systems
927	body_parts	body_parts||body_part
928	virtualization	virtualization
929	symbolic_execution	symbolic_execution
930	higher_accuracy	higher_accuracy
931	transitive_closure	transitive_closure
932	joint_distribution	joint_distribution
933	principal_components	principal_components||principal_component
934	flickr	flickr
935	hamming_distance	hamming_distance
936	resource_management	resource_management
937	information_retrieval_systems	information_retrieval_systems
938	exhaustive_search	exhaustive_search
939	semantic_similarity	semantic_similarity
940	inference_algorithm	inference_algorithm
941	type_inference	type_inference
942	object_classes	object_classes
943	sentiment_classification	sentiment_classification
944	sponsored_search	sponsored_search
945	bandwidth_allocation	bandwidth_allocation||bandwidth_allocations
946	channel_model	channel_model||channel_models
947	linear_block_codes	linear_block_codes||linear_block_code
948	parse_tree	parse_tree||parse_trees
949	voip	voip
950	near_optimal	near_optimal
951	closed_form	closed_form
952	function_f	function_f
953	mechanism_design	mechanism_design
954	logic_programming	logic_programming
955	text_retrieval	text_retrieval
956	association_rule_mining	association_rule_mining
957	kalman_filter	kalman_filter||kalman_filters
958	gaussian_mixture_model	gaussian_mixture_model||gaussian_mixture_models||gmm
959	motion_vector	motion_vector||motion_vectors
960	datalog	datalog
961	extensive_evaluation	extensive_evaluation
962	approximation_factor	approximation_factor
963	pattern_discovery	pattern_discovery
964	autonomous_agents	autonomous_agents||autonomous_agent
965	model_checker	model_checker||model_checkers
966	data_cube	data_cube||data_cubes
967	prototyping	prototyping
968	wideband	wideband
969	key_role	key_role
970	valuable_information	valuable_information
971	bayesian_model	bayesian_model
972	comparative_study	comparative_study
973	constraint_satisfaction	constraint_satisfaction
974	decision_support	decision_support
975	retrieval_models	retrieval_models
976	convex_relaxation	convex_relaxation||convex_relaxations
977	energy_savings	energy_savings||energy_saving
978	communication_protocols	communication_protocols||communication_protocol
979	partial_differential_equations	partial_differential_equations||partial_differential_equation||pde
980	insert	insert
981	high_throughput	high_throughput
982	key_component	key_component
983	rate_region	rate_region
984	operational_semantics	operational_semantics
985	parameter_space	parameter_space
986	linear_discriminant_analysis	linear_discriminant_analysis||lda
987	programming_model	programming_model||programming_models
988	shape_prior	shape_prior||shape_priors
989	eclipse	eclipse
990	motion_capture	motion_capture
991	considerable_attention	considerable_attention
992	goppa_codes	goppa_codes||goppa_code
993	petri_net	petri_net||petri_nets
994	non-negative_matrix_factorization	non-negative_matrix_factorization||nmf
995	stream_processing	stream_processing
996	memoryless_sources	memoryless_sources||memoryless_source
997	positive_integers	positive_integers||positive_integer
998	human_faces	human_faces||human_face
999	jamming	jamming
1000	significant_reduction	significant_reduction
1001	average_precision	average_precision
1002	dynamic_range	dynamic_range
1003	particle_filtering	particle_filtering
1004	synthetic_aperture_radar	synthetic_aperture_radar||sar
1005	query_performance	query_performance
1006	software_components	software_components||software_component
1007	modal_logic	modal_logic||modal_logics
1008	authorization	authorization
1009	iris	iris
1010	location_information	location_information
1011	software_design	software_design
1012	achievable_rate_region	achievable_rate_region
1013	automatic_generation	automatic_generation
1014	skyline_queries	skyline_queries||skyline_query
1015	large_deviations	large_deviations||large_deviation
1016	hits	hits
1017	rich_set	rich_set
1018	modified_version	modified_version
1019	probabilistic_inference	probabilistic_inference
1020	expectation_maximization	expectation_maximization||em
1021	local_minima	local_minima
1022	predictive_models	predictive_models
1023	discriminant_analysis	discriminant_analysis
1024	benchmark_data_sets	benchmark_data_sets
1025	variational_inference	variational_inference
1026	power_law	power_law||power_laws
1027	natural_scenes	natural_scenes||natural_scene
1028	concurrent_programs	concurrent_programs||concurrent_program
1029	code_construction	code_construction||code_constructions
1030	mobile_agents	mobile_agents||mobile_agent
1031	mathematics	mathematics
1032	massive_data	massive_data
1033	channel_state	channel_state
1034	cognitive_radio	cognitive_radio||cognitive_radios
1035	embedded_systems	embedded_systems||embedded_system
1036	recurrent_neural_networks	recurrent_neural_networks||recurrent_neural_network
1037	dynamic_texture	dynamic_texture||dynamic_textures
1038	bagging	bagging
1039	transceiver	transceiver||transceivers
1040	indoor_localization	indoor_localization
1041	system_architecture	system_architecture
1042	medium_access_control	medium_access_control||mac
1043	web_information	web_information
1044	important_aspect	important_aspect
1045	traffic_engineering	traffic_engineering
1046	graph_partitioning	graph_partitioning
1047	semantic_relations	semantic_relations
1048	relation_extraction	relation_extraction
1049	anisotropic_diffusion	anisotropic_diffusion
1050	semantic_role_labeling	semantic_role_labeling
1051	functional_dependencies	functional_dependencies||functional_dependency
1052	spectral_efficiency	spectral_efficiency||spectral_efficiencies
1053	traffic_patterns	traffic_patterns||traffic_pattern
1054	stereo_images	stereo_images||stereo_image
1055	mobility_models	mobility_models||mobility_model
1056	sinr	sinr
1057	achievability	achievability
1058	centrality	centrality
1059	matching_algorithm	matching_algorithm
1060	minimum_weight	minimum_weight
1061	proof_system	proof_system
1062	structured_prediction	structured_prediction
1063	outage_probability	outage_probability||outage_probabilities
1064	cognitive_radio_networks	cognitive_radio_networks||cognitive_radio_network
1065	queue_length	queue_length||queue_lengths
1066	weighted_graph	weighted_graph||weighted_graphs
1067	digital_libraries	digital_libraries||digital_library
1068	closed-form_solution	closed-form_solution
1069	higher_quality	higher_quality
1070	efficient_computation	efficient_computation
1071	hypothesis_testing	hypothesis_testing
1072	number_of_clusters	number_of_clusters
1073	transition_systems	transition_systems||transition_system
1074	wireless_lan	wireless_lan||wireless_lans
1075	equalization	equalization
1076	data_cleaning	data_cleaning
1077	video_streaming	video_streaming
1078	influence_maximization	influence_maximization
1079	structure_learning	structure_learning
1080	motion_field	motion_field
1081	secondary_users	secondary_users||secondary_user
1082	video_streams	video_streams||video_stream
1083	latent_variable_model	latent_variable_model||latent_variable_models
1084	mesh_network	mesh_network||mesh_networks
1085	unix	unix
1086	man	man
1087	blackboard	blackboard
1088	ransac	ransac
1089	field_of_view	field_of_view
1090	raw_data	raw_data
1091	key_contribution	key_contribution
1092	data_mining_techniques	data_mining_techniques
1093	network_management	network_management
1094	empirical_analysis	empirical_analysis
1095	semidefinite_programming	semidefinite_programming
1096	belief_revision	belief_revision
1097	word_alignment	word_alignment
1098	interest_points	interest_points
1099	web_server	web_server||web_servers
